dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago aristata Michx.,flower present,Plantaginaceae,1923,40.724825,-75.531099,https://www.gbif.org/occurrence/4067798314,machine,4067798314,Plantago,Harold W. Pretz,3041,flowers,doi:10.5281/zenodo.17079402,76724766-dce9-5517-875c-50d3343e54b0,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1953,40.797127,-75.126636,https://www.gbif.org/occurrence/4067798404,machine,4067798404,Plantago,"R. L. Schaeffer, Jr.",5342,flowers,doi:10.5281/zenodo.17079402,6a8b15c3-51d3-537b-84a7-66ae052a7e8a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2019,34.4349,-114.841,https://www.gbif.org/occurrence/4070377358,machine,4070377358,Plantago,N. House & S. De Groot,,flowers,doi:10.5281/zenodo.17079402,34797999-7446-53b9-b544-4a7baab7910e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2022,39.7094,-105.2029,https://www.gbif.org/occurrence/4070431384,machine,4070431384,Plantago,Tom Schweich,,flowers,doi:10.5281/zenodo.17079402,ef4c11a1-cafe-55e1-8f15-606a9f65dec7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1967,60.133333,-44.75,https://www.gbif.org/occurrence/4073221170,machine,4073221170,Plantago,"Hansen C., Kliim-Nielsen L. & Ollgaard B.",,flowers,doi:10.5281/zenodo.17079402,282b675c-dd54-5ed2-9041-922664c2a630,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago L.,flower present,Plantaginaceae,1993,-21.433333,-64.233333,https://www.gbif.org/occurrence/4073231322,machine,4073231322,Plantago,Billiet F. & Jadin B.,,flowers,doi:10.5281/zenodo.17079402,a1380178-ceac-51a2-b1f7-993c879412f3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago boissieri Hausskn. & Bornm.,flower present,Plantaginaceae,1972,27.133333,58.583333,https://www.gbif.org/occurrence/4073265253,machine,4073265253,Plantago,Léonard J.,,flowers,doi:10.5281/zenodo.17079402,abe8dd8d-5409-52df-a423-a98250a6b586,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,1972,34.066667,52.75,https://www.gbif.org/occurrence/4073290430,machine,4073290430,Plantago,Léonard J.,,flowers,doi:10.5281/zenodo.17079402,41c9e156-c667-5ad1-84a6-6e18ff481fab,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago wrightiana Decne.,flower present,Plantaginaceae,2007,30.88067,-99.0645,https://www.gbif.org/occurrence/4403305302,machine,4403305302,Plantago,Tom L. Wendt;David Hillis;Kathleen Collins;et al.,,flowers,doi:10.5281/zenodo.17079402,1d4e0031-c68d-5673-a45e-214c668a9dcf,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2019,34.44755,-115.19275,https://www.gbif.org/occurrence/4403368272,machine,4403368272,Plantago,Sarah J. De Groot; Nina House,,flowers,doi:10.5281/zenodo.17079402,102efa28-e14e-5bd2-95f5-b904022f7c01,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2019,36.19694,-117.42802,https://www.gbif.org/occurrence/4403372394,machine,4403372394,Plantago,Sarah J. De Groot; Nina House,,flowers,doi:10.5281/zenodo.17079402,ffe6bef5-d2f9-5d12-9954-c6446b9bce2a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago rhodosperma Decne.,flower present,Plantaginaceae,2023,32.56866,-97.44205,https://www.gbif.org/occurrence/4403498453,machine,4403498453,Plantago,"Jade Affleck; Tiana F. Rehman, M. B. Byerley, Kate Morton, Gabrielle M. Perez, Gabriela P. Wolfe",,flowers,doi:10.5281/zenodo.17079402,8ae5ad1a-f234-50b4-80ca-ed5bdd932dc9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago rhodosperma Decne.,flower present,Plantaginaceae,2023,32.56866,-97.44205,https://www.gbif.org/occurrence/4403498453,machine,4403498453,Plantago,"Jade Affleck; Tiana F. Rehman, M. B. Byerley, Kate Morton, Gabrielle M. Perez, Gabriela P. Wolfe",,flowers,doi:10.5281/zenodo.17079402,37f1bd30-9339-51d8-8b0d-0bc67577f7d7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,2017,33.7189,-115.296,https://www.gbif.org/occurrence/4403906413,machine,4403906413,Plantago,"E. DuCharme, J. Miner, C. Collins & K. Eshler",,flowers,doi:10.5281/zenodo.17079402,b945c5e4-c88d-5381-b384-d1ed17693931,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,2005,29.643356,-82.361263,https://www.gbif.org/occurrence/4415561345,machine,4415561345,Plantago,Gretchen M. Ionta,,flowers,doi:10.5281/zenodo.17079402,d8dea25f-6287-5c19-856f-524da900dd9a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2023,33.846,-116.92,https://www.gbif.org/occurrence/4420054327,machine,4420054327,Plantago,Scott D. White; Steve Boyd,,flowers,doi:10.5281/zenodo.17079402,e6b96be2-30c8-5036-a314-ebd814eeed33,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,2021,39.34556,21.67111,https://www.gbif.org/occurrence/4066816082,machine,4066816082,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,fec95f07-eea8-5458-84d6-5581c59c54af,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2021,39.27278,21.27917,https://www.gbif.org/occurrence/4066822328,machine,4066822328,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,0e327dba-4c31-5c23-bfdd-2d7a38ac16ff,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra L.,flower present,Plantaginaceae,2021,39.26556,21.38306,https://www.gbif.org/occurrence/4066824321,machine,4066824321,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,fc30469d-e048-5479-9c40-7a24b290d282,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2021,39.25,21.34389,https://www.gbif.org/occurrence/4066824731,machine,4066824731,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,391a65fc-50d6-53bb-9f44-a93316543d84,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2021,39.29417,21.41389,https://www.gbif.org/occurrence/4066825749,machine,4066825749,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,cb9130cf-58af-5e37-8b2c-e1d061323b81,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2021,39.42028,21.46333,https://www.gbif.org/occurrence/4066829745,machine,4066829745,Plantago,"Willing,E. & Willing,R.",,flowers,doi:10.5281/zenodo.17079402,435c430f-89f1-571b-8425-fff4f2d31bba,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1957,40.472048,-75.06906,https://www.gbif.org/occurrence/4067748503,machine,4067748503,Plantago,Bayard Long,3036,flowers,doi:10.5281/zenodo.17079402,9c686750-fdbd-5ac1-b679-cce4972a3eea,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,1950,40.723151,-75.530184,https://www.gbif.org/occurrence/4067748594,machine,4067748594,Plantago,"R. L. Schaeffer, Jr.",3036,flowers,doi:10.5281/zenodo.17079402,30610beb-d927-5bb0-a6ba-ee78dbc90f21,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,1950,40.762921,-75.611853,https://www.gbif.org/occurrence/4067748616,machine,4067748616,Plantago,"R. L. Schaeffer, Jr.",4532,flowers,doi:10.5281/zenodo.17079402,7c2dd089-14b6-5e0c-bc32-4c9bd4d2b485,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago rugelii Decne.,flower present,Plantaginaceae,1957,40.323718,-75.059892,https://www.gbif.org/occurrence/4067748625,machine,4067748625,Plantago,Bayard Long,3036,flowers,doi:10.5281/zenodo.17079402,dc459b83-57c3-507f-95fc-c116c971f3ed,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago palmata Hook.fil.,flower present,Plantaginaceae,1957,-1.383333,28.7,https://www.gbif.org/occurrence/1840201205,machine,1840201205,Plantago,Gutzwiller R.,,flowers,doi:10.5281/zenodo.17079402,acb8fcf0-699d-513f-ac06-c3f412b62a05,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra var. stricta (Schousb.) Verdc.,flower present,Plantaginaceae,1995,12.95,39.583333,https://www.gbif.org/occurrence/1840282062,machine,1840282062,Plantago,"Friis I., Bidgood S., Høst P., Melaku W. & Shigulte K.",,flowers,doi:10.5281/zenodo.17079402,e50b7bd6-d375-5bfe-83fe-a979a54edec4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1901,50.888611,4.696111,https://www.gbif.org/occurrence/1840486110,machine,1840486110,Plantago,Boon F.,1000,flowers,doi:10.5281/zenodo.17079402,c41fa622-a0be-573e-bd98-b94a5ca5a17b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1855,50.491111,4.019166,https://www.gbif.org/occurrence/1840500415,machine,1840500415,Plantago,Martinis A.,1000,flowers,doi:10.5281/zenodo.17079402,1c6401a8-5120-5367-9cd0-5b8d66f68b42,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,2012,51.286388,4.369166,https://www.gbif.org/occurrence/1840500488,machine,1840500488,Plantago,Verloove F.,1000,flowers,doi:10.5281/zenodo.17079402,67a592b9-c512-5cb1-b636-d4387e604d4c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1948,64.2551,12.41,https://www.gbif.org/occurrence/1701762000,machine,1701762000,Plantago,Olav Gjærevoll,1803,flowers,doi:10.5281/zenodo.17079402,11f33bd4-6d18-581a-9815-18830a5e4f4a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1960,63.0651,10.2961,https://www.gbif.org/occurrence/1701763509,machine,1701763509,Plantago,Tore Ouren,707,flowers,doi:10.5281/zenodo.17079402,3fe984a6-1d0d-56f3-810c-30eba65508db,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1924,63.4137,10.452,https://www.gbif.org/occurrence/1701768491,machine,1701768491,Plantago,Arne Lie,707,flowers,doi:10.5281/zenodo.17079402,f3abbaa7-6246-5be0-ac09-5d81b04aeaae,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,2011,63.6602,10.6087,https://www.gbif.org/occurrence/1701771064,machine,1701771064,Plantago,Eli Fremstad,7,flowers,doi:10.5281/zenodo.17079402,88fd06ec-c7c5-5cfb-9d42-92ffd618d1d5,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago indica L.,flower present,Plantaginaceae,1958,63.3961,10.4111,https://www.gbif.org/occurrence/1701777473,machine,1701777473,Plantago,Einar Fondal,707,flowers,doi:10.5281/zenodo.17079402,5359b759-7bc8-5e57-b5c2-91de7d368c3a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1939,59.9528,10.4144,https://www.gbif.org/occurrence/1701786301,machine,1701786301,Plantago,Peter Kleppa,5000,flowers,doi:10.5281/zenodo.17079402,7e372256-3e2c-5aaf-a485-8ad1df026406,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1875,58.9684701,5.6763117,https://www.gbif.org/occurrence/1701788638,machine,1701788638,Plantago,Nils Bryhn,2500,flowers,doi:10.5281/zenodo.17079402,7abaaff6-ad14-57a9-87bb-45ffc8855dc7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1950,58.4236,8.75,https://www.gbif.org/occurrence/1701788700,machine,1701788700,Plantago,Per Størmer,583,flowers,doi:10.5281/zenodo.17079402,17d8d0b9-a5c8-5588-8823-618f07eac6d9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima subsp. borealis (Lange) A.Blytt,flower present,Plantaginaceae,2007,69.9755,23.4341,https://www.gbif.org/occurrence/1701804328,machine,1701804328,Plantago,Reidar Elven;Heidi Solstad;Carolyn Parker,1414,flowers,doi:10.5281/zenodo.17079402,627fd499-b88d-505d-b50a-bc6fcc7a921f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,2007,59.7262,10.1194,https://www.gbif.org/occurrence/1701804657,machine,1701804657,Plantago,Anne Elven,71,flowers,doi:10.5281/zenodo.17079402,d925aa9c-33c8-5c9a-8a07-ce54814d50c6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1985,62.4253621,11.0802413,https://www.gbif.org/occurrence/1701812761,machine,1701812761,Plantago,Reidar Elven,707,flowers,doi:10.5281/zenodo.17079402,4aa7db1c-fd4a-58f3-979f-5e51eaab97a7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1997,61.3248208,11.4077005,https://www.gbif.org/occurrence/1701826095,machine,1701826095,Plantago,Anders Often,71,flowers,doi:10.5281/zenodo.17079402,9138ed59-8d19-5fb3-a77d-2b626e0c303d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
