record_id,scientific_name,family,genus,species,common_name,year,year_normalized,day_of_year,month,season,decade,latitude,longitude,location_grid,region,prefecture,temperature_avg,temperature_min,temperature_max,precipitation,deviation_from_baseline,trait,is_prediction
jcb_46370014_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.8635094963633,130.851266595567,31.9_130.9,Kagoshima Prefecture,Kagoshima Prefecture,12.3,10.8,13.0,11.9,-10.369873228933628,first flowering (kaika),True
jcb_40370019_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.5727107220535,130.510226224193,33.6_130.5,Fukuoka Prefecture,Fukuoka Prefecture,6.1,2.0,10.0,0.0,-9.88626790227464,first flowering (kaika),True
jcb_40370032_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.1501861453919,130.523384585195,33.2_130.5,Fukuoka Prefecture,Fukuoka Prefecture,6.4,0.0,11.0,0.0,-9.885433715220955,first flowering (kaika),True
jcb_42370007_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.7847096530964,130.203707961509,32.8_130.2,Nagasaki Prefecture,Nagasaki Prefecture,7.9,2.0,11.0,0.0,-9.640980735551665,first flowering (kaika),True
jcb_43370005_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.6772097065768,130.69349223447,32.7_130.7,Kumamoto Prefecture,Kumamoto Prefecture,6.9,0.7,12.3,0.0,-9.885433715220955,first flowering (kaika),True
jcb_43370007_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.9856288973565,130.818267671701,33.0_130.8,Kumamoto Prefecture,Kumamoto Prefecture,4.8,-2.0,11.0,0.0,-10.369873228933628,first flowering (kaika),True
jcb_45370002_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.7497044498558,131.010468613647,31.7_131.0,Miyazaki Prefecture,Miyazaki Prefecture,7.1,3.8,14.1,0.0,-10.369873228933628,first flowering (kaika),True
jcb_45370013_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.7128444775599,131.358841378426,31.7_131.4,Miyazaki Prefecture,Miyazaki Prefecture,10.0,7.7,14.4,0.0,-10.799467021985336,first flowering (kaika),True
jcb_45370015_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.8251785649851,131.135724736174,31.8_131.1,Miyazaki Prefecture,Miyazaki Prefecture,7.1,3.8,14.1,0.0,-10.528602461984065,first flowering (kaika),True
jcb_46370002_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.523825641854,130.840543125814,31.5_130.8,Kagoshima Prefecture,Kagoshima Prefecture,8.4,5.1,11.9,0.0,-10.369873228933628,first flowering (kaika),True
jcb_46370019_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.1964553099818,130.534393624225,31.2_130.5,Kagoshima Prefecture,Kagoshima Prefecture,9.2,5.8,13.5,0.0,-9.885433715220955,first flowering (kaika),True
jcb_30370006_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.9142456640188,135.174523129926,33.9_135.2,Wakayama Prefecture,Wakayama Prefecture,14.3,10.2,16.6,10.9,-12.728096676737167,first flowering (kaika),True
jcb_41370013_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.1812539837287,130.017375178804,33.2_130.0,Saga Prefecture,Saga Prefecture,13.1,10.0,16.6,4.9,-9.63935969868173,first flowering (kaika),True
jcb_44370009_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.3152755601684,130.928303355715,33.3_130.9,Oita Prefecture,Oita Prefecture,13.4,7.5,19.0,0.5,-10.369873228933628,first flowering (kaika),True
jcb_13370020_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,35.7008214254103,139.574435460455,35.7_139.6,Tokyo Metropolis,Tokyo Metropolis,5.7,4.0,7.8,8.3,-17.863376623376624,first flowering (kaika),True
jcb_13370019_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,35.6881642953884,139.707607783265,35.7_139.7,Tokyo Metropolis,Tokyo Metropolis,6.1,5.1,8.0,7.1,-17.863376623376624,first flowering (kaika),True
jcb_12370010_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,35.2451565753494,139.941505954929,35.2_139.9,Chiba Prefecture,Chiba Prefecture,7.7,6.0,10.0,10.3,-17.652631578947364,first flowering (kaika),True
jcb_14370032_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,35.6109308000853,139.560690740681,35.6_139.6,Kanagawa Prefecture,Kanagawa Prefecture,5.7,4.0,7.8,8.3,-17.863376623376624,first flowering (kaika),True
jcb_23370039_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,34.9893022925257,136.984603305386,35.0_137.0,Aichi Prefecture,Aichi Prefecture,8.4,6.4,12.0,5.8,-15.9987410826689,first flowering (kaika),True
jcb_23370013_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,34.9565488393097,137.158840343047,35.0_137.2,Aichi Prefecture,Aichi Prefecture,8.4,6.4,12.0,5.8,-16.103713188220226,first flowering (kaika),True
jcb_23370036_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,35.1770540211917,137.088266051774,35.2_137.1,Aichi Prefecture,Aichi Prefecture,8.4,6.4,12.0,5.8,-16.103713188220226,first flowering (kaika),True
jcb_22370025_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,34.8473585321517,137.617627268161,34.8_137.6,Shizuoka Prefecture,Shizuoka Prefecture,10.6,8.2,12.6,23.9,-16.445831475702178,first flowering (kaika),True
jcb_29370032_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,34.0432955830622,135.960121944332,34.0_136.0,Nara Prefecture,Nara Prefecture,11.1,10.3,14.5,29.0,-14.684650773734845,first flowering (kaika),True
jcb_29370029_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,34.5287517817848,135.852688515378,34.5_135.9,Nara Prefecture,Nara Prefecture,6.3,4.7,9.8,8.9,-14.357054709995893,first flowering (kaika),True
jcb_38370013_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.5085034085875,132.560848876416,33.5_132.6,Ehime Prefecture,Ehime Prefecture,11.7,10.7,15.7,20.1,-11.816723940435281,first flowering (kaika),True
jcb_41370002_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.1038235980907,130.093652409024,33.1_130.1,Saga Prefecture,Saga Prefecture,10.7,9.0,12.5,5.2,-9.63935969868173,first flowering (kaika),True
jcb_43370015_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.7825596187166,130.761071771494,32.8_130.8,Kumamoto Prefecture,Kumamoto Prefecture,11.6,9.0,16.0,20.1,-10.238510301109343,first flowering (kaika),True
jcb_43370017_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.5516429925813,130.685208703737,32.6_130.7,Kumamoto Prefecture,Kumamoto Prefecture,10.6,9.6,13.1,23.1,-9.885433715220955,first flowering (kaika),True
jcb_46370013_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.7555876345208,130.656317754967,31.8_130.7,Kagoshima Prefecture,Kagoshima Prefecture,15.5,13.5,17.6,29.1,-9.885433715220955,first flowering (kaika),True
jcb_46370017_20240222,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,31.2621003838704,130.654350639389,31.3_130.7,Kagoshima Prefecture,Kagoshima Prefecture,16.7,14.5,21.0,19.2,-9.885433715220955,first flowering (kaika),True
jcb_40370010_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.1566504244001,130.807940655215,33.2_130.8,Fukuoka Prefecture,Fukuoka Prefecture,7.8,5.4,10.3,21.2,-10.369873228933628,first flowering (kaika),True
jcb_41370001_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.2881556736646,130.196235402532,33.3_130.2,Saga Prefecture,Saga Prefecture,8.9,6.7,11.1,22.0,-9.640980735551665,first flowering (kaika),True
jcb_43370019_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.8067459970287,130.701835577469,32.8_130.7,Kumamoto Prefecture,Kumamoto Prefecture,10.3,8.8,11.9,16.8,-9.885433715220955,first flowering (kaika),True
jcb_43370013_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,33.068275353989,130.548996229472,33.1_130.5,Kumamoto Prefecture,Kumamoto Prefecture,8.4,7.0,10.0,20.1,-9.885433715220955,first flowering (kaika),True
jcb_45370017_20240229,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,79.0,3.0,Spring,2020,32.0053611353963,131.241227678231,32.0_131.2,Miyazaki Prefecture,Miyazaki Prefecture,12.6,9.1,16.1,24.9,-10.664613278576311,first flowering (kaika),True
jcb_13370020_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,35.7008214254103,139.574435460455,35.7_139.6,Tokyo Metropolis,Tokyo Metropolis,7.6,1.7,16.0,0.0,-16.863376623376624,first flowering (kaika),True
jcb_12370010_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,35.2451565753494,139.941505954929,35.2_139.9,Chiba Prefecture,Chiba Prefecture,11.4,6.1,14.5,0.0,-16.652631578947364,first flowering (kaika),True
jcb_23370039_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.9893022925257,136.984603305386,35.0_137.0,Aichi Prefecture,Aichi Prefecture,7.9,2.5,12.3,1.9,-14.9987410826689,first flowering (kaika),True
jcb_22370025_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.8473585321517,137.617627268161,34.8_137.6,Shizuoka Prefecture,Shizuoka Prefecture,10.1,6.2,14.3,2.3,-15.445831475702178,first flowering (kaika),True
jcb_29370029_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.5287517817848,135.852688515378,34.5_135.9,Nara Prefecture,Nara Prefecture,5.7,1.6,11.1,5.1,-13.357054709995893,first flowering (kaika),True
jcb_38370013_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.5085034085875,132.560848876416,33.5_132.6,Ehime Prefecture,Ehime Prefecture,11.4,10.5,14.2,0.0,-10.816723940435281,first flowering (kaika),True
jcb_40370019_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.5727107220535,130.510226224193,33.6_130.5,Fukuoka Prefecture,Fukuoka Prefecture,10.9,9.0,12.0,2.2,-8.88626790227464,first flowering (kaika),True
jcb_40370032_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.1501861453919,130.523384585195,33.2_130.5,Fukuoka Prefecture,Fukuoka Prefecture,10.8,10.0,12.0,4.8,-8.885433715220955,first flowering (kaika),True
jcb_41370002_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.1038235980907,130.093652409024,33.1_130.1,Saga Prefecture,Saga Prefecture,10.8,10.0,12.0,4.8,-8.63935969868173,first flowering (kaika),True
jcb_43370005_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.6772097065768,130.69349223447,32.7_130.7,Kumamoto Prefecture,Kumamoto Prefecture,11.4,10.8,13.3,6.1,-8.885433715220955,first flowering (kaika),True
jcb_43370007_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.9856288973565,130.818267671701,33.0_130.8,Kumamoto Prefecture,Kumamoto Prefecture,11.1,9.6,12.0,4.2,-9.369873228933628,first flowering (kaika),True
jcb_45370002_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.7497044498558,131.010468613647,31.7_131.0,Miyazaki Prefecture,Miyazaki Prefecture,12.2,11.2,15.2,27.9,-9.369873228933628,first flowering (kaika),True
jcb_45370013_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.7128444775599,131.358841378426,31.7_131.4,Miyazaki Prefecture,Miyazaki Prefecture,13.6,11.5,15.5,30.0,-9.799467021985336,first flowering (kaika),True
jcb_45370015_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.8251785649851,131.135724736174,31.8_131.1,Miyazaki Prefecture,Miyazaki Prefecture,12.2,11.2,15.2,27.9,-9.528602461984065,first flowering (kaika),True
jcb_46370006_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.7410813815901,130.782007984301,31.7_130.8,Kagoshima Prefecture,Kagoshima Prefecture,12.3,10.8,13.0,11.9,-9.30030721966206,first flowering (kaika),True
jcb_46370007_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.1660740568117,130.849108885964,31.2_130.8,Kagoshima Prefecture,Kagoshima Prefecture,14.1,13.1,15.7,21.0,-9.369873228933628,first flowering (kaika),True
jcb_46370017_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.2621003838704,130.654350639389,31.3_130.7,Kagoshima Prefecture,Kagoshima Prefecture,14.1,13.1,15.7,21.0,-8.885433715220955,first flowering (kaika),True
jcb_46370019_20240201,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.1964553099818,130.534393624225,31.2_130.5,Kagoshima Prefecture,Kagoshima Prefecture,15.6,12.6,17.1,36.6,-8.885433715220955,first flowering (kaika),True
jcb_13370019_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,35.6881642953884,139.707607783265,35.7_139.7,Tokyo Metropolis,Tokyo Metropolis,6.2,3.0,10.2,0.0,-16.863376623376624,first flowering (kaika),True
jcb_23370013_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.9565488393097,137.158840343047,35.0_137.2,Aichi Prefecture,Aichi Prefecture,3.3,-1.6,10.0,0.0,-15.103713188220226,first flowering (kaika),True
jcb_35370008_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.1665193460318,131.205131172377,34.2_131.2,Yamaguchi Prefecture,Yamaguchi Prefecture,5.2,2.2,8.9,0.0,-9.49278499278499,first flowering (kaika),True
jcb_41370001_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.2881556736646,130.196235402532,33.3_130.2,Saga Prefecture,Saga Prefecture,7.1,1.4,12.4,0.0,-8.640980735551665,first flowering (kaika),True
jcb_41370010_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.2569171527709,130.089625694736,33.3_130.1,Saga Prefecture,Saga Prefecture,7.1,1.4,12.4,0.0,-8.63935969868173,first flowering (kaika),True
jcb_42370009_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.7752933604998,130.358295556569,32.8_130.4,Nagasaki Prefecture,Nagasaki Prefecture,6.9,0.7,12.3,0.0,-8.640980735551665,first flowering (kaika),True
jcb_43370019_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.8067459970287,130.701835577469,32.8_130.7,Kumamoto Prefecture,Kumamoto Prefecture,6.9,0.7,12.3,0.0,-8.885433715220955,first flowering (kaika),True
jcb_43370015_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.7825596187166,130.761071771494,32.8_130.8,Kumamoto Prefecture,Kumamoto Prefecture,4.8,-2.0,11.0,0.0,-9.238510301109343,first flowering (kaika),True
jcb_43370013_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,33.068275353989,130.548996229472,33.1_130.5,Kumamoto Prefecture,Kumamoto Prefecture,6.4,0.0,11.0,0.0,-8.885433715220955,first flowering (kaika),True
jcb_43370017_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.5516429925813,130.685208703737,32.6_130.7,Kumamoto Prefecture,Kumamoto Prefecture,6.9,0.7,12.3,0.0,-8.885433715220955,first flowering (kaika),True
jcb_43370018_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.9116039058866,130.651714912136,32.9_130.7,Kumamoto Prefecture,Kumamoto Prefecture,6.9,0.7,12.3,0.0,-8.885433715220955,first flowering (kaika),True
jcb_45370019_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,32.4889775491522,131.707336701343,32.5_131.7,Miyazaki Prefecture,Miyazaki Prefecture,7.9,4.1,13.1,0.0,-10.012017710309934,first flowering (kaika),True
jcb_46370013_20240208,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,31.7555876345208,130.656317754967,31.8_130.7,Kagoshima Prefecture,Kagoshima Prefecture,5.8,-1.0,12.0,0.0,-8.885433715220955,first flowering (kaika),True
jcb_22370005_20240215,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Japanese Cherry Blossom (Somei Yoshino),2024,0.9861111111111112,80.0,3.0,Spring,2020,34.9721588892337,137.829783902539,35.0_137.8,Shizuoka Prefecture,Shizuoka Prefecture,11.6,4.7,17.6,9.0,-15.582387653200186,first flowering (kaika),True
